fear	Nnnnoooooo!!!! Just learned we've got a frost warning for tonight!
fear	@mccy you do realize tom fletcher from mcfly JUST posted basically the same thing!! TWINS!
sadness	got beat by super LARRYonation
fear	Ummm. My kid just said &quot;fucker&quot; .. Like minutes before his gparents are due to show. Everyone knows it's his mom with the potty mouth
love	@HappySlip Happy Mother's Day!
fear	My hair looks really bad  First thing I'm doing is washing it when I get home.
sadness	wish it wasn't raining
joy	nice weather..looks like its going to rain here in # Delhi.
fear	I can't believe I thought I had a morning shift today and told Alex that I could take him to the airport.  His flight is during my shift!
sadness	Xfiles disc doesn't work.. Rippin
fear	@xsparkage imagine if you really were lost and lost all contact with DT!  that'd be the saddest day of my life haha
fear	@LezmirandaPOW *humming* hmmm hmmm hmmmm hmmmmmm Touched for the verry first time..... Hmmmm hmmmm hmmm hmm hmm mmm mmmmm ......
joy	looking forward to Ben's baseball game tonight
sadness	So effing tired  http://bit.ly/e0ZFz
fear	Anyone want to buy me this anthropomorphic planter? http://tinyurl.com/m6sru3 Only available till the 31st
sadness	last day at the Ko Olina.  off to north shoreee(:
sadness	@wita  Still think it's unfair that Infamous isn't on PC. =/
joy	@joepolitics Last night was awesome! Thanks for all the hard work you put into it! Off to get some coffee now...
surprise	@SmileDaily I wish I was getting pancakes  booooooooo
sadness	omg i keep losing followers this is so sad  i want 90 one day....thats my goal ;D
fear	I realized last night that I have no idea where my PnS went to during the move... I hope it's not lost and gone forever
fear	@lyssiecc haha good phone conversation cat lady! You're gonna be homeless too  you didn't tell me u were having coffee!! coming tomorrow?
love	@frankparker Good! I hope that it was a wonderful experience!
fear	@hughsbeautiful Is beastypops tired? I wish i was. My tablets are just making me want to throw up!
love	The Skimchamp Taxi Service!  best in the land!
joy	You won't believe how long this took to achieve... Still all done and my car is happy again  - Photo: http://bkite.com/0783l
anger	fuck you ipod for freezing when i need you most
love	One good deed deserves another. I hope to help someone else some day
sadness	last day off... back to work tomorrow
love	@gvesenka I hope for a speedy recovery for you!
sadness	Work has really sucked the past 2 days &amp; now my 11:00 meeting on Mon got rescheduled to 9 am! That's just plain evil...i need a new job!!
fear	moving today.... sad day
surprise	so yeah...i guess i dont get company this weekend  so who wants to come hang out?
love	@aaraddict #MusicMonday I agree it's just an excuse for me to tweet music for hours on end
surprise	@dsfq Definitely grass cutting   Cole has committed himself to stacking wood for our neighbor as well. Past 2 days set is back too far.
joy	@ahoppi I hope you're tired for a good reason then
joy	@LiesX xD send it!
fear	is amazed as to how artificial one can be  its just soo itchyyy
anger	Dang it! I REALLY look like crap!! Sigh only had 35mins to shower and 10mins to get ready
fear	@SupaStarCity hahah i sowwie hun  whats up thoe ?
sadness	@TheHebrican can we trade weather? it's all gloomy today in la.
joy	The new view out of my window  http://twitpic.com/4jbx2
fear	@violetph  Gods sake it isn't even your birthday yet  i need a cool job like that.
fear	@DannyjClayton star wars ............ is gay BOO??? i wanna do your jobe HAND IT OVER  u can act as me at my high school   LOL
fear	@mattstout Thought you might be interested in @TweetPhoto http://tweetphoto.com. See who's viewing your photos!
joy	I want to go to Universal too!
sadness	Enjoying the nice couple dad with my brother to bad we never really see each other anymore...
joy	@DonoLooLoo i feel like tweeting you for no reason. so um hiiiiii.
joy	On the way to have Griffin's staples removed from his head!  Should be fun
love	yaay din dins ready
joy	@Katiff are you feeling better? sorry you're feeling under!
joy	@heyennovy haha we had balcony seats  not that great. there's a giant dragon thing that has glowing red eyes and moves its wings!
fear	i look like crap right now  im very fucking moody to  *Shooting Star*
fear	@SaylaMarz Looks like we're on the exact same track  Nothing worse than not being able to fix things for someone you love.
joy	I did that once
sadness	Time to do house chores! Ugh!
love	@uc_achillies  Thanks! And yay for being in my guild!
fear	already crying and the movie only started like 15mins ago
love	@jordanknight  yes really if it is that time of day again.   xxxxxxxxxxxxxxxxx
surprise	@iamchinky13 are u ignoring me  gah!
love	reunited and it feels so good
joy	@atxtraveler thanks! I will try #boarding out
sadness	@KillzoneDotCom  tis a sad day
surprise	@kevin_puentez sikkkeee!!! I getting bose headphones for $1 today
fear	@Barely Got it! Your in the rundown.
love	@StaceyFarina Hah! Thanks.
sadness	Got up early did a shit ton now im headed to cherokee park to run  and walk !
sadness	should not have waled past the Quad! I want to be outside having fun.
joy	@ssherrill115 Thanks! We're still all passing around germs here but we're surviving.  Have I missed anything?
love	@crystalmarieluv Your Highness...........................crystalmarieDONTluvSpiteAnymore
joy	There my laptop is dead  lucky I got my fone lol
fear	My comp is being slo w
surprise	http://tinyurl.com/ry9wap Hi!!! You are pretty man... I cant upload more pics here for some reason  You wrote you wish to find a women ...
love	My besties. If only @ddlovato was there.  on Twitpic http://bit.ly/bRg6W (via @MileyCyrus)
joy	Sooo readyyy for the summerr babyyyy!!!!!!!!!
sadness	Trying to install a vodafone internet key an an eeepc. I remember once it worked out of the box. But today it doesn't want to work
fear	urgh there's a power cut!!
surprise	is at the beach watching Xmen Origins and drinking orange juice with no pulp
fear	Today was good but some people have friday attitudes...not good
sadness	@BoomKatt  i want more but its just so bittersweet lol
anger	I hate it when this computer screws up and decides not to play sound on videos
joy	tafe was actually quite good. for once
sadness	cant believe ER is all over
fear	My legs are killing me now.  but i know it's a good pain all in all.
fear	today is going to be AH. Giving notice to my boss today. She is going to be upset  I'm totally stressed.
joy	This song is a slap on you face!!  ? http://blip.fm/~5jib6
surprise	Mashup Monday! In honour of the swine flu hysteria  ? http://blip.fm/~5jnv2
surprise	@Bern_morley where are you? In Bris? I can't hear any thunder
joy	I just spent 2 hours playing TF2 and I don't think I'm any better at it than when I started.
sadness	Is youtube not working properly for anyone else? I can't watch videos because they keep failing to load
anger	crap! tying run is on 2nd!  let's hold em' Raiders!
sadness	@leslie_pearlman  mow love mow
anger	i hate my new section this school year.. huhu..
joy	MY GOSHHH :3 A NEW FOLLOWER  hi there! i won't rape you! i lie. &gt;:]
joy	My Birthday weekend! cant find where my ex hid our DANE COOK TICKETS for tomorrow!!! WTF that's all i wanted for my birthday
fear	Is off to London
fear	@xcharlotteyx Awww it's still not the same  I'm going to have a look though.
sadness	lost my DC hat ..
fear	Wishing I made enough money to do whatever I want! Sux... No money in education
fear	I need to wake up earlier so I'm actually tired enough to fall asleep
fear	wow the last hour of twittering that I've been doing has yet to be sent over to twitter..  guys bare w me...
fear	At Marlees doc appointment poor babygirl has to get shots
joy	@Colie5cent $300 later... I feel so good! But guilty
anger	good 1km visible shot of TD one shows total decoupling of the low and mid level centers....this system is DEAD!! Waiting for the next one
anger	@melluffsyew Umm yeah. That's probably a pretty good note to self because eeeeeewwwwwwww.
love	@JosieChang I don't get it...
fear	@lameBIRDIE aw its okay tht happened wid me too..am so glad thts OVER now!am not helpin here am i?!?lol thnx for postin WMIAD  loved it
anger	hates putting in new contacts
joy	why do i have to wake up so early goddam?! 7.30 on my last day off  bummer
joy	@ProfessorSpork I actually envy you even though I've already seen it.  It was that good!
love	@pcornqueen Good morning and thank you for the re-tweet. Have a great day yourself.
surprise	Is there ever going to be another production of The Last 5 Years in NY????????? I still haven't seen it
joy	Having a pj dayy.....Doesnt happen veryy often
fear	@TraceyMmm awww  what did you eat sweety?
joy	It's fun
anger	God I HATE scary movies. They are not fun at all. I'm such a wimpy.
fear	Babysitting in the sun and heat. I'm getting lots of freckles
joy	@flickstack hehe i will never thorw out these shoes  i'm listening to varsity fanclub surprise surprise  sway sway baby is awesome
anger	Just here at work........just got out of a meeting with my staff.... I had to be the big bad boss today.
sadness	@mitchelmusso Hey Mitchel when will you be live again? I didn't get a chance to call you
fear	It is 00:03 I'm Wrecked  I'M Hungry &amp; I have to get up early. Not the perfect Fri night LOL night
anger	fuck you tony
love	Awww the boys have no beards?    I LIKED THEIR MANLY MAN-NESS [via @zepinklady] #asylm
sadness	i'm still full from the buffet at palms.  my stomach actually hurts. ugh gluttony bites.
anger	I don't want to apply for jobs!!!
fear	The stars are out. Where were you when I needed you
joy	Well I am up and have been productive since 5:30am!!! Woohoo busy day with lots to do!
fear	http://twitpic.com/67i90 - My plans have been ruined
sadness	Is stuck in some long ass traffic on the motorway...I'm not gonna get home until after 10pm  I'm so tired...
anger	@Cyhwuhx You look nothing like your Twitter avatar!
sadness	i really should stop relying on my family when they say their going to get me lunch
fear	My saying now  http://bctiny.com/po4me
love	thinking of you - Katy Perry
joy	@tanahuffman Same here  Mmmm... Macrina Bakery.
joy	@NLiukin hey i know ya dont know me but i wanted to say yopu have helped me a lot i was over in iraq and i wanted to thank you
fear	@Nikkiko Congrats on your new phone!
fear	@YAphilJ phil! I miss you gracin ya with your presence I haven't been on much  what's new?
sadness	@ArtyTheCat oh noes I missed you again.
anger	Nothing good at the five dollar sale.
sadness	Just found mj mouse flats at DJs. Of course there are none left in my size
surprise	@niveauxbandit heyy are you ok...? i know it sucks having her in you dorm... but i assure you it will be ok
fear	So sad...  John Cryer's ex-wife Sarah Trigger  charged with abusing their son. He had rope marks around his neck   http://digg.com/u14MCf
love	Naps are so lovely
sadness	what am I going to do without my @brandinmusic?!  SKYPE! haha
joy	@aravindkumar Whats up today..? missed the #coffeeclub that day
sadness	really sick and tired but my body's resisting rest!
fear	Wishing it was naptime
anger	playing pet society
fear	getting my phone back this week  yeeeewww
sadness	@PoynterJones can I join you in your jealousy?  :L
sadness	@KING617 I REEEALLY wish I could be there  haven't been n a while.what's goin on down there lately?
sadness	apparently you are not getting on anymore... sad
love	I love being ignored except to be yelled at. I love my life.
anger	this week has been awful.
sadness	Damn. Stephane doesn't even feel sorry for me. Off to work then
fear	this weather makes my fingers numb / still waiting
fear	@stephenfry I'm afraid your comments on MP's expenses were hopelessly out of touch with the average person average salary. V.insensitive
anger	Jealousy makes u into a different person ... I freakin hate being this way  gotta suck it up I guess
fear	@Clareies I'm 25 in december that's not good at all next big birthday is 30  after 21 it flys by for sure
fear	Rats the Creative VADO's are out of stock at walmart.com I'm too late.
joy	@jakeashley cheer up
sadness	Out for an evening on the town with jeremy. Sad Carrie can't come
joy	@cloudconnected I know! D: I finally got my component cables for the PS2 in the other day and instead of playing P3:FES I played OoT.
joy	Is dreading going to work  BUT....its friiiiiday!! whoop!!!
fear	Thinking about getting up for work
joy	On our way to St. Martin!!! Vacation for a week
sadness	bye bye South Beach....u never let me down
sadness	another friday night with nothing to do ...boyfriend works until 1am
sadness	What am I doing atm? http://twitpic.com/4jmeh Oh yeah. Apple Juice  I'm such a rebel!
joy	Chirstina said shes gunna twitter more ...no more partners
love	is listening to &quot;La La Land&quot; i love it
love	long weekend is over... looking forward to end of May then
fear	@kkozmic Sorry but there is no parking space. And I just realized I didn't delete one sentence doing copy&amp;paste in that email
fear	Today just fucking sucks for me!!
fear	I think I tricked out my ankle during cardio yesterday.  I'm getting old.
surprise	thinks revising in the garden from 8 this morning without sunscreen isnt the best idea ive had  oucccccccch
sadness	so busy already
joy	bored. cold. tired. lethargic feeling. Man! great holiday monday!
fear	@ColeyRenee I miss you terribly
fear	@elizabite  I'm so sorry.  I don't understand why some people expect everyone to react to these things with the same &quot;poise&quot; as themselves
sadness	@Impala_Guy Would luv to hear music too but iï¿½m out of batteries - the tv plays besides but i think this is some kind of vampire movie
sadness	@LoriBartolozzi Oh  I'm sorry  I can't even imagine...although I know it will be reality for me soon
fear	My whole body back pain treatment and detox starts Monday. Not looking forward to a summer of hot yoga and healthy food.
sadness	The fam back on the Big Island said the vog has been so bad that they can't see the ocean. Sad!
fear	wish he could that would b better
sadness	@FRANK_URQUIDEZ I MISS U
love	Very good morning! Coffee and a taylor swift cd starts it off
sadness	http://twitpic.com/67x7n - MISS THEM ALREADY
fear	Now Im crying....  Poor thing..
joy	im home!  videoke at Funtime.. yey! got loads of tickets! nyahahaha!
fear	i can't find my tennis racket!!
fear	@MissBernardo i'll do whatev but i dont have anything to wear
joy	Back in the saddle after four awesome days with @leeprovoost and the old gang  Will try and avoid a tweet flood after a long radio silence
fear	needs shows before wednesay!!! oh well... come one come all... Irvine Improv live @ Gotham Showcase 8pm  lots of good comics...then me.
fear	@Jonasbrothers come on guys.. you shouldn't promote here :| it's kinda disappointing. Twitter's for UPDATES
anger	im writing an exam on a SATURDAY  that should be illegal  where's my weekend?
surprise	Somehow my alarm became an hour fast and I came to realize it as I was leaving the house.. It feels good having an early start
fear	@misulqa i didnt but was close to it. i'm pretty sure i'll be crying when this school year is over though  we all weill be crying.
sadness	Not in a good mood.  My mama's away with my sis so can't talk to either of them and my boy can't see me this weekend as planned.
sadness	Omg. I got no sleep again. Neighbors are building a deck &amp; they've been starting @ 5:00am. I'm SO tired. Feel like I just took Benadryl
fear	oh no noisy family who live next door are back from holiday  there goes my peace and quiet
love	I'm going to blow ticketmaster up. I had 8th row tickets for @taylorswift13 and ticketmaster messed up. Just like my life.  im sad
anger	Dear Allergies.. i hate you.. please go away...love always... your victim..
sadness	Awww that lil girl on bgt :'( when they said she didnt have time :'( that was soo sad  and them huggin her
fear	my knee hurts!
fear	@__sugar oh no  i am always here ;) &lt;3
joy	Happy Star Wars Day  May the fourth be with you!
fear	I can't stop crying......I can't live like this.
surprise	i lost a follower
sadness	@FotoWala Nice - your book will be a ready reckoner for new stuff next time I'm there!
fear	@kakoivisto checked with the hubster and I think we'll pass -- feeling too lazy to caravan after running around with our friends.
fear	My birthday is on Wednesday. I'm too young to feel this old.
joy	@LOCALDUDER I appreciate the effort. My skin is much softer than your screen
fear	offically in DC .....  missing my numero uno
fear	I feel so deflated. No more doggy.
love	@heymamakat happiest of birthdays to you Kat
love	@MissxMarisa you the the Queen of Sass oh Scenie!!!
joy	@emjaystar haha thanks  yep definately a dream come true!  So excited the camera was shaking when i was taking a photo!
sadness	Waiting in line @ tryst
sadness	I was crying all of Tuesday cos I find out! ;( .... Economics is offically my crying subject lol
surprise	just 3 days left for the offf 2009 http://www.offf.ws/ in oeiras portugal... see you there
joy	@jradc Awww....gnight.  haha
fear	These messages are teasing me! It isnt fair.
joy	is trying to help save the earth. Let's plant more trees.
sadness	SEe waT I Mean bOuT FoLL0w fRiiDaYs... It'S cALLed LoSe f0LloWeRs FridAy... smH
anger	My new car is already giving me problems  That cant be a good sign.
fear	thinking about new.. oh yes .. btw bankroll stays at $14.88.. so down a bit from yesterday.. and I won't whine about bad beats  ..
joy	YAY! GO TAYLOR SWIFT!! come to australia again!!!
fear	it's almost june and i'm bundled up because of this nasty ass weather! i just want to lay in the sun on the patio near the roses
surprise	@AriannaHalshaw Oh no
fear	@andybarr I was going to but I'm stuck with it as I seem to have misplaced my remote  It's extra bad tonight as well :|
sadness	booo Dario let TK get a hair cut
sadness	bout to go to work
fear	Got Firefox working again. Now I just have to get back all of my bookmarks...
sadness	(that was a  btw -_-)
fear	Done with FNR on Fox Charlotte. About to record online commentary. Find it at www.myfoxcharlotte.com under Rising tab. Great team @ FNR
joy	Broke my carafe  went to Starbucks for my caffiene fix and the lights go out...just for a sec but are you kidding me..got to laugh. Ha!
joy	At least it's Friday...working 'til 1:30AM
sadness	Arrived safely in San Fran. Disgraced to report that I tossed my cookies. Seems I no longer have the constitution for flying.
joy	wishing Ro was feeling better
surprise	@tristanx We want pictures as proof though
sadness	Illy's note in the book: &quot;From one 'geek' to another - keep up the good work!&quot; sigh.  He is missed - and he was great for espresso.
sadness	@scopezum I feel the same way! 9 hours of sleep and still exhausted! ahh!
fear	@jimwtodd I don't know! She never answered me
fear	What a busy day ... am disappointed that today's show is a repeat
sadness	No free ice cream though
fear	office hours/trying to make my computer feel better.
fear	$#@! My nose stud fell out and I can't find it  Looks like I'll have to head into Amsterdam today and get a new one
sadness	@MynameisDon I ALWAYS miss out! I wont be able to commence in the foolishness til' the fall  But come fall I'll be visiting!! YAY!!
fear	@SeanHughes it is  tequila never ends up being a good decision.
joy	asks thnx for gritiNg    take caRE Too  God BleSS http://plurk.com/p/rqo76
surprise	@nick_carter ah nick youï¿½ve set the vid to private  do you not want everyone 2 see it or has it been a mistake?
love	Man... I'm really hoping I finish this Good Vs. Evil contest entry in time. Looking pretty good so far.
sadness	@vagabonddandy very bad.
sadness	back from lunch and it's pouring rain! ugh  ohh well at least it gets me into a Death Cab For Cutie mood!
surprise	http://twitpic.com/665to Less than 24 hours till the show! Oh and Lee broke his guitar at practice    http://twitpic.com/660vv
fear	Our neighbors cat died!  I really loved him =(
joy	@lilabiem hahaha well why would you smack ME for that?!  hahaha THE BIG BANGGG
sadness	@jkblacker Unfortunately I'm not @jamesog - someone's squatting on that
joy	Sushi joint was closed  but still had a nice lunch w/ Angel!
sadness	@LaurenLovesJB You can't.  My Grandma will probably be on the phone. So get on AIM!
joy	Well good job to my two cousins that are graduates! Good luck in life!!!  &lt;never wear your pajama pants to school  &gt;
fear	Gotta go to the doctor this morning  i feel so sick right now. i can barely talk but i'm still yelling across the house lol
surprise	Star Warz day? Really..that is a hot topic? Man..oh man.. I'm just waiting for Star Trek!
fear	oh when will #gfail end? been on HTML version all day
surprise	Jammin To Capital In My Garden  xx
anger	@thecultureofme don't feel too bad i just had a burrito from there and it kinda sucked.
sadness	http://twitpic.com/67wb4 - Gotta a show on Monday at 9.... hopefully my head will be better by then....
fear	Families  I really feel for some people and wish I could help but I can't
joy	@suziperry Yay good for both of you. Enjoy the break - you probably need it after such hectic weekend  Take care hun xxxx
fear	I ate Something I don't know what it is... Why do I keep Telling things about food
fear	@melissa_hope why?
joy	@UniqueMakis Awesome! Wish I could fly out to see her
fear	Busy.. Busy.. Busy.. :S Wont be on Ning for few days.
fear	I miss Vermont
fear	Going To the dentist
sadness	is lonely in need of company
sadness	@suzi_meow YEAH U Better BE !!
joy	is enjoying a cup of chicken soup!
joy	seen mi abueltia at the hospital... she's doing good!
fear	@schambers bud light?!?!?!  up in Massachusetts and no Boston Lager?  Guess I won't catch the next flight   njoy!
joy	Bought a new combo printer at costco today (officejet j4550) cause it was cheaper than ink 4 old one. #windows7 doesn't like the fax part
fear	@natdcook NAT!!! I'm going to miss you so badly
joy	Guess I was too late  #sigjeans
joy	@assembled ive been there before  haha
surprise	@buguletzu thanks
fear	watching Jon &amp; Kate plus 8..can't believe they're divorcing
sadness	Was just in a wreck. Getting real sore now. It was their fault and they didn't have insurance. Was planning to go to the wedding tonight
anger	Just rang the irish one. Drunk. Must confiscate phone.  hate him lots.
sadness	whenever it rains it's so hard to get motivated
fear	back to work tomorrow  whose idea was it to go back on a saturday?!? Oh wait... that would be mine. FAIL.
surprise	@PETAEurope OMG!! that is tragic!
sadness	@lilivonshtupp I'd rather go to the matinee but I have to work  Still debating whether I should go cos going alone is no fun haha
sadness	@kyle_newman i just called and it's sold out.  bummer. next time!
love	@Karetron I KNOW!!!! Its all stormy outside.. and my hair looks cute today..  hahah
sadness	will be lonely for 4 days because @trizia will be in baguio.   http://plurk.com/p/x2apl
sadness	@ozzblair  hugs for the bad day you're having?
sadness	@Izzndsophtv i want to experience snow  we don't have snow here and it sucks
fear	just woke up still fukin sick
sadness	Another long walk in the heat... I hate this...
fear	What's with the gloomy weather? The sun must be too tired to come out and play  heading to victoria gardens for some impulse buys haha
sadness	My wife lost her sprint blackberry 8330 on a bike ride in AM.  Anyone have an extra BB laying around? retweet
joy	Just finished first workout on Jillian Michaels 30day making the cut program!  Feeling great  Hopefully the eating will be just as good
joy	@Tizzik Thank you! I hope the same for you!
sadness	has work tom.
anger	I hate waiting in lines
fear	@nkangel74 Yeah I hate that too!!!! Sorry ur goin thru that
sadness	@agoodeye I am soooo disapoointed I couldn't make it  I will be there next time! Glad it was productive.
sadness	@pd1001 Aw poor you..ironing! Eek! lol It's raining here too.....prob try and get out with the kids later..nt too exciting im afraid!
anger	@_handz_ well you know those &quot;kind of guys&quot; are just idiots
fear	@CajoleJuice Likewise. But I don't know anyone who uses gtalk and the likes so I'm not holding much hope
love	@adambusch So the man behind the awesome Macarena vid. Great work. Love it.
sadness	leaving now  off to get my angry teethed pulled....
fear	yack yack -- resorting to these :#2&amp;!@#$%^&amp;*()etc. to stay within twitter limits?? not good
love	@JoLoPe I liked it.  Did you record it yourself?  If so you have a very soothing voice.
surprise	damjust finished watching Prison Break: the final break...omg i dont think i've cried so hard for a show..Finally understand the finale
fear	@arielleGore phaket.  what did anneliese want to do?
joy	goodmorning !
love	@crystalchappell Jealous.. stuck here with Ohio sun  Safe travels...
joy	@what_tha lol  congrats!
surprise	Well done doing blood work..its hot out again
sadness	really ill atm
joy	@chaosandharmony Where are you at the mo Becks??  Guessing it's you.  Met you Tga WBW when you spoke there last yr. Business or holiday?
love	just got Up and going to get ready to go to meadowhall ;) can't believe my internet broke yesterday  GUTTED
fear	@rockeye AHHH you follow the dark side too..  night
joy	@TheCharmQuark Hello! Happy bank holiday
fear	@avstansfield omg i had a meltdown when he died/actually died in real life  av got the box sets!
joy	Hello  Back to work today after a week of vacation !
love	Monday and I am at work and the legs are a still hurting a little! Smile
love	A lovely couple of days with friends from Wolverhampton. At least the weather improved for their last day today. On call tomorrow
sadness	i have a headache
fear	@WalkingHorse glad to hear that    Do you have a busy day today?
joy	@gamerbabe360 I'm feeling a little sleepy now. Been reading Gunter Grass... wonderful but tiny print. Eyes done in
fear	@thesehazeleyz  if you need to talk or vent let me know
fear	@PokerAuthority I broke up with Christian Bale when he played Batman
joy	Happy Star Wars day!
love	@CobrokeNation Good Morning
love	At dinner with an amazing person i like to call Mom
sadness	@irkengir It is a recession
joy	@__Jasper_Hale__ *Laughs* that's because I like winning
love	@harrisongilmore if only that was really my job title
joy	is gonna go yoga-ing with a jumbo cup of coffee!!!!! Thinking about it is making her very happy!!
fear	@crescentdreams everything.  *weeps*
sadness	forgot to wish sister happy birthday yesterday.
fear	none of my friends is on this
sadness	Missing nathan and the bccg already. And my best friends that tried to visit me   Heading back tomorrow afternoon.
love	Another one popped up a human being. Congrats Nana and Wan.  Baby Iris is a cutie.
joy	@AnnaDiFilippo have fun without me pasty  &lt;33
surprise	@DjZeeti haha i just nto 2 lonq aqo qot out dh ashower
joy	finally got out of a 12 km traffic jam. we'll probably not be able to make it in time for a few laps tonight
fear	All done. No more internship.
sadness	@kirkfranklin @therealmarymary yall my auntie jus got n a bad car accident...pls pray with me 4 God's will 2 b done...
joy	I always get really excited when 'Steal My Kisses' by Ben Harper comes on the ipod...great song...love the beat-boxing in the beginning
fear	Watched The Notebook last night.... Wahhhhhhh!  V good.  Cried my eyes out!  Maybe a bit too close to home I think.    Go watch!
fear	is going to sleep. Tomorrow Exam Review
fear	@katcal always wanted to see that film never got round to it must get it on DVD tell me if its any good
surprise	sleeping... would've been home sooner but we accidentally killed bambi on the way home
sadness	@ROAR_Fear_Me samee.. it sucks..
joy	@andyroddick At work at the mo and it's so sunny here today   Off to see a band tonight!!
joy	@kyleandjackieo what about Your Body by Tom Novy or Voodoo Child by Rogue Traders. They are from 04/05. Good memories from these songs
fear	@snow_whitex gratz on your tix. sux u will be poor tho  I am trying to get pj harvey tix too but debating my $$s too
fear	figuring out wats wrong with her she can drink but cant eat  ...
love	Getting a pedicure. I love these. My massage did not include a leg/arm/foot massage today.
fear	guess im staying home tonight...no movie-ing for me
sadness	is working until 11 tonight  http://plurk.com/p/x2kbv
fear	MY BEST FRIEND IN THE FUCKING WORLD IS MOVING AHHHHHHHHHHH wat am i 2 do im not a happy camper
love	Happy Friday. Just pulled some yummy radishes out of the garden. Hope the strawberries turn out. Still no blooms.
fear	Ew I have creepy followers
surprise	At the DMV uhhhg!
fear	The ball on my BB is not working.  I can read any text messages....holla but don't text me
sadness	Experiencing pain with paginating ASP.NET ListView controls
fear	@Petrolhead159 Unfortunately I didn't see any of that spreading of poo
fear	@Anne_A4L Hey Anne! I stayed up 2 try 2 arrange 4 some NYC Archies 2 get tix 2 the concert. Logged off @ 2.30 but only fell asleep @ 5am
joy	Waking up early to go to the gym
love	is up early to send someone off at the airport!  http://plurk.com/p/x2wsw
surprise	@venzann  I saw you started following me -  Welcome - what do you do in AKL and for whom?
sadness	@mycaricature My pleasure and sorry to hear about the pollen thing
sadness	http://twitpic.com/67hvr - This picture is from last year freshman year how I miss thos days
anger	Fuck the day flies when u got 3647 things to do and only 8 hours to do it in!!
sadness	I guess its bedtime. Goodnight twitter.  my bed is so big and empty without him.
fear	why am i so tired?
fear	@SandyU I know! I'm totally excited
joy	Just had the best shower ever  Still completely deaf in one ear but kinda getting used to it now!! Gonna watch 'the women' now!
sadness	Happy Grey's day everyone! Oh I miss Grey's!!
fear	Anybody else experiencing painful slowdowns with facebook?
anger	@Mtn_Dew tokens haven't been working for me all day....
fear	@AsMooNy ta3ally ma3ahaa w e83idy sa5neeha ly 6ool el 6ireee8  astaaahil wla :-p &lt;&lt;&lt; kfff looool wallah thx bard w 7ar ahm shy 8ahwaaa =|
fear	@vickytcobra i'm sorry your day wasn't so good  does it make you feel better to know you're beating oprah on ms twitterworld?
fear	monday morning. what to do. ...puzzles!
anger	Ugh.. Fricken Internet is down. Can do like 0 work without it. I want back in college just for the connection
joy	has two tickets to Amadou and Miriam for Tue. June 2 that I can't use  $25 each to anyone who wants 'em. That's face value. Should be good
sadness	@Impala_Guy Hello - iï¿½m back  Hope that happens not occasionally as on wednesday
joy	@Prince_Aries Me and that person have something in common then! LOL jk....
sadness	It figures. It starts raining as I am freed from work
fear	I have a farmers sunburn! Ahhhh!
sadness	Moving in the rain is not fun. Last day in the Hamptons
surprise	Up was sooo gooooood. Wood ranch bbq time! Dian deng pao.
surprise	Ok so Jeff looks like he has a black eye!!
love	@changedforgood Aww that sucks   It wasn't that long though but Dianne was SO cute as usual &lt;3 Hopeflly some1 mite put it on youtube :S
joy	.. Starting a new week ;) Going to the GYM today ;) Hi to everyone
sadness	@Sobbee Naw.. it was pretty tame. Only 1 guy in costume.. a Voyager-style &quot;medical&quot; uni. Disappointed there weren't any more in costume.
love	is so glad the weekend is here. Only one more week left of school with my kids.
fear	bummed about the softball loss 0-1   These girls are so good at only 12!
fear	ran over a worm skating...  poor wormie. but glad to be back.
fear	My parents wachting tv but it is terrible and there is nothing else  me so sad
joy	just downloaded the tweet deck....look at my and my saviness
fear	@xXHAZELXx Don't think you would be happy if you were...
fear	Phew long day and i havent gotten to work yet
fear	Poor Kella is on meds now for an ear infection; she lost her food all over @deannamichelle twice at the doc's
love	@DarkGX pffffffffff... it's not a 100% triumph cuz u gone napping  LMAO!!
fear	Just got caught in the down pour
joy	Cape Town was spitting all morning - now that im behind this desk; the sun comes out...perfect timing
fear	mommy coming home from vegas tonight! going to pick her up later in islip her plane doesnt get in until 10:40. KILLME. i want my mommy
sadness	im bored.. RC is goin maintenance
sadness	counting the minutes until I can go home
sadness	is really wishing you would just let me go and let me fight this on my own...i'm tired of feeling like shit because of you!!!
fear	@nanpalmero - can't get the live chat
love	@SilveryBeing  *hug*
fear	So apparently my dad thinks its ok to stalk my twitter. this has been the worst week ever. i hate my life.
fear	i dont know what gonna do on my lame fridaay  maybe see me with my besties!!
love	Don't Think Twice creative blog. Cool stuff. http://www.dontthinktwicecollective.blogspot.com/ @karensaba thanks
joy	@theonlysv haha nuu .. soLo qoincideencia .. en seriooO
joy	With bff @love_chrissy22 glad she got that dog out of here lol my stomatch hurts
fear	Feeling lonely and in need a a good friend
fear	Shoutout to Reyah my fellow Philly homegirl we're both making the best of hard situations  (PUSH) pray until something happens.. much love
fear	@allyeatscat ya she prob does but i dont want to no about it
surprise	@marginatasnaily the wives aunts 40th
fear	just took my shirt off and my back is COVERED in blisters  http://bit.ly/vUiXG
fear	@prime8507 PC I agree...  We have a problem. We must stop spending and only work!!!
fear	@MustBeBenHughes hahah! sadly there is no current activity though in the room
fear	@NB82 aww sorry ot hear that  least its work though!
sadness	We lost a peacock chick this morning
fear	Why am I having such a hard time falling asleep
love	Had the best wknd with her man and levi and sara love u guys
joy	@alaina_ Lmao I know!! They have two days off. Good thing for them
